eventSindID,eventDescription,eventDescriptionUkranianLang,eventDescriptionEnglishLang,ISODate,latitude2,longitude2,categoryHealthFacilitiesDamagedDestroyed,Infrastructure: Hospital,Infrastructure: Health Transport,Infrastructure: Other,HealthWorkersAttack: Health Building,HealthWorkersAttack: No Information,HealthWorkersAttack: Everyday Activities,HealthWorkersAttack: Outside Health Facility,categoryHealthInfrastructure,categoryHealthWorkersAttacked,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Health Workers Killed,Health Workers Kidnapped,Health Workers Arrested,Health Workers Injured,Health Workers Assaulted,Perpetrator of Attack,Type of Perpetrator,Weapon Used,Weapon Delivery
35361,"As reported 07 November 2022: Residents and staff of a children's boarding house are preparing for the forced ""evacuation"". Russian occupiers continue to take children from the boarding school, calling it evacuation. _x000D_
","Повідомлення від 07 листопада 2022 року: Мешканці та персонал дитячого будинку-інтернату готуються до вимушеної ""евакуації"". Російські окупанти продовжують забирати дітей з інтернату, називаючи це евакуацією.","Messages from November 07, 2022: residents and staff of the boarding school are preparing for forced ""evacuation"".Russian invaders continue to take children from a boarding school, calling it evacuation.",2022-11-07 00:00:00,46.6231149008,32.7372729814,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35362,As reported 07 November 2022: Patients of an elderly home were forcibly removed by Russian Forces,Повідомлення від 07 листопада 2022 року: Російські війська примусово вивезли пацієнтів із будинку для людей літнього віку,"Message from November 07, 2022: Russian troops have forcibly taken out patients from home for elderly people",2022-11-07 00:00:00,46.8053471445,33.4817790985,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35360,"08 November 2022: A hospital was damaged by Russia shelling. Gas pipeline, and residential and private buildings were also damaged. ","08 листопада 2022 року: Внаслідок російського обстрілу постраждала лікарня. Також пошкоджено дві школи, газопровід, житлові та приватні будинки.","November 08, 2022: A hospital was injured in Russian shelling.Two schools, gas pipelines, residential and private homes were also damaged.",2022-11-08 00:00:00,47.5692061,34.3917272,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Combination""]","[""Ground-launched""]"
35375,As reported on 08 November 2022: Pharmacies across the region are nonfunctional a result of shelling by the Russian forces. ,Повідомлення від 08 листопада 2022 року: Аптеки по всій області не працюють внаслідок обстрілів з боку російських військ.,"Messages from November 08, 2022: pharmacies throughout the region do not work as a result of shelling by Russian troops.",2022-11-08 00:00:00,46.8357749,33.416743,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35363,"09 November 2022: On the premises of a hospitals, a Chechen soldier shot a patient in his face.",09 листопада 2022 року: На території однієї з лікарень чеченський військовий вистрілив в обличчя пацієнту.,"November 09, 2022: In the territory of one of the hospitals, Chechen military shot in the patient's face.",2022-11-09 00:00:00,46.8467267,35.3827281,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
35364,"10 November 2022: A hospital was converted to a military hospital by the Russian forces, placing 800 of their own wounded soldiers there.  ","10 листопада 2022 року: Російські війська перетворили лікарню на військовий госпіталь, розмістивши туди 800 власних поранених бійців.","November 10, 2022: Russian troops turned the hospital into a military hospital, placing 800 of their own wounded soldiers there.",2022-11-10 00:00:00,45.7037816803,34.3858332843,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35428,As reported on 11 November 2022: 47 health facilities have been 'nationalised' by Russian authorities.,Повідомлення від 11 листопада 2022 року: Російська влада «націоналізувала» 47 медичних закладів.,"Message from November 11, 2022: The Russian authorities ""nationalized"" 47 medical institutions.",2022-11-11 00:00:00,46.8543217562,35.3619014123,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35602,11 November 2022: A paramedic received burns after he tried to rescue the commander of a helicopter shot down by Russian forces. He died from his injuries five days later. ,"11 листопада 2022 року: Фельдшер отримав опіки після того, як намагався врятувати командира збитого російськими військами гелікоптера. Через п'ять днів він помер від отриманих травм.","November 11, 2022: The paramedic received burns after trying to save the commander of the helicopter -downed Russian troops.Five days later, he died of injuries.",2022-11-11 00:00:00,49.1760084751,28.490381202,0,0,0,0,0,0,0,1,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":true}",0,0,1,0,0,1,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35431,"12 November 2022: Almost all modern equipment was removed from a hospital by the Russian occupiers, leaving only the health workers who agreed to cooperate. ","12 листопада 2022 року: Російські окупанти вивезли з лікарні майже все сучасне обладнання, залишилися лише медпрацівники, які погодилися співпрацювати.","November 12, 2022: Russian invaders removed almost all modern equipment from the hospital, only the health workers who agreed to cooperate remained.",2022-11-12 00:00:00,48.9478698,38.4936475,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35435,As reported on 12 November 2022: Multiple health facilities across the country were taken over by Russian forces and used to carry out shelling attacks.,Повідомлення від 12 листопада 2022 року: Російські війська захоплюють медичні заклади та використовують їх для обстрілів.,"Messages from November 12, 2022: Russian troops capture medical facilities and use them for shelling.",2022-11-12 00:00:00,48.5166043489,31.5528219058,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35605,13 November 2022: A paramedic was killed in battle by Russian Forces.,13 листопада 2022 року: У бою з російськими військами загинув фельдшер.,"November 13, 2022: A paramedic was killed in battle with Russian troops.",2022-11-13 00:00:00,48.5739664489,39.3075799294,0,0,0,0,0,0,0,1,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":true}",0,0,1,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
35452,13 November 2022: A hospitals delivery department and dispensary were shelled by Russian forces.,"13 листопада 2022 року: Лікарня, пологовий будинок та амбулаторія були обстріляні російськими військами.","November 13, 2022: hospital, maternity hospital and outpatient clinic were fired by Russian troops.",2022-11-13 00:00:00,48.39506437,37.87725936,1,1,0,1,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
36322,13 November 2022: A hospital and maternity hospital were damaged by Russian MLRS fire n the area.,13 листопада 2022 року: Лікарня та пологовий будинок були пошкоджені обстрілом території російськими реактивними системами залпового вогню.,"November 13, 2022: Hospital and maternity hospital were damaged by the shelling of the territory by Russian reactive volley fire systems.",2022-11-13 00:00:00,48.5894123,38.0020994,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,2,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35438,14 November 2022: Health workers and patients were forcibly removed from a psycho-neurological centre.,14 листопада 2022 року: Медпрацівників та пацієнтів примусово вивезли з психоневрологічного інтернату.,"November 14, 2022: health workers and patients were forcibly taken out of a psychoneurological boarding school.",2022-11-14 00:00:00,46.8410548664,33.4260841565,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,5,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35437,As reported on 14 November 2022: Hospitals and schools were fitted with mines during the retreat from the region by the Russian forces. ,Повідомлення від 14 листопада 2022 року: Під час відступу російських військ з регіону були заміновані лікарні та школи.,"Reports from November 14, 2022: Hospitals and schools were replaced during the retreat of Russian troops from the region.",2022-11-14 00:00:00,46.5966186488,33.6074585623,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Directly Emplaced""]"
35482,15 November 2022: Hospitals are running on generators due to airstrikes in the area.,15 листопада 2022 року: Через авіаудари в цьому районі лікарні працюють від генераторів.,"November 15, 2022: Through the air strikes in the area of the hospital they work from generators.",2022-11-15 00:00:00,49.0152433984,33.6377334595,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35480,15 November 2022: Four hospitals in the region were forced to run on back-up power due to a Russian attack on the area.,15 листопада 2022 року: Чотири лікарні в регіоні були змушені працювати на резервному живленні через російську атаку на область.,"November 15, 2022: Four hospitals in the region were forced to work on a reserve nutrition due to Russian attack on the region.",2022-11-15 00:00:00,48.2915311472,25.9352016449,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35481,15 November 2022: Hospitals were forced to run on generators due to a Russian missile attack on the energy infrastructure.,15 листопада 2022 року: Лікарні були змушені працювати на генераторах через російський ракетний удар по енергетичній інфраструктурі.,"November 15, 2022: Hospitals were forced to work on generators through a Russian rocket strike on energy infrastructure.",2022-11-15 00:00:00,50.4500308443,30.5235600329,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35483,"Between 15-16 November 2022: Hospitals, schools and other infrastructures were installed with various Russian explosives and other artillery.","Між 15 та 16 листопада 2022 року: На території лікарень, шкіл та інших об'єктів інфраструктури було знайдено різні російські засоби та інші артилеріські снаряди.","Between November 15 and 16, 2022: various Russian remedies and other artillery shells were found in hospitals, schools and other infrastructure sites.",2022-11-15 00:00:00,47.0719340382,32.8029441833,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Combination""]",[null]
35484,15 November 2022: Hospitals in the region are left without power following Russian attack.,15 листопада 2022 року: Лікарні в регіоні залишилися знеструмленими після російської атаки.,"November 15, 2022: Hospitals in the region remained disconnected after the Russian attack.",2022-11-15 00:00:00,46.7007305851,33.7097454356,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35485,"16 November 2022: A hospital was looted of medical equipment by Russian forces and there were plans for further theft, despite mass withdrawal.","16 листопада 2022 року: Російські війська викрали медобладнання з лікарні, існували плани подальшої крадіжки, незважаючи на масове відведення військ.","November 16, 2022: Russian troops abducted medical equipment from the hospital, there were plans for further theft, despite the mass withdrawal of troops.",2022-11-16 00:00:00,46.7514911563,33.3677959424,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35487,16 November 2022: A hospital continues to use a generator back-up to continue operations in case of a Russian attack.,"16 листопада 2022 року: Лікарня використовує резервне живлення, щоб продовжувати роботу у випадку російської атаки.","November 16, 2022: The hospital uses reserve power to continue work in the event of a Russian attack.",2022-11-16 00:00:00,51.0378252062,31.8880963326,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35777,17 November 2022: All medical equipment and ambulances were stolen from a city hospital by Russian Forces. Activities were suspended.,17 листопада 2022 року: Російські війська викрали все медичне обладнання та машини швидкої допомоги з міської лікарні. Діяльність лікарні призупинено.,"November 17, 2022: Russian troops have stolen all ambulance equipment and ambulances from the city hospital.Hospital activity is suspended.",2022-11-17 00:00:00,46.756798326,33.3573246002,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35831,As reported on 18 November 2022: An infectious diseases hospital was occupied by the Russians military.,Повідомлення від 18 листопада 2022 року: Інфекційну лікарню зайняли російські військові.,"Notification of November 18, 2022: The infectious hospital was occupied by the Russian military.",2022-11-18 00:00:00,46.8467267,35.3827281,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35830,"As reported on 18 November 2022: A former children's sanatorium, which was used as a covid hospital, was occupied by the Russian military.","Повідомлення від 18 листопада 2022 року: Колишній дитячий санаторій, який використовувався як шпиталь для хворих на ковід, був захоплений російськими військовими.","Message from November 18, 2022: Former children's sanatorium, which was used as a hospital for patients with KOVid, was captured by the Russian military.",2022-11-18 00:00:00,46.8426400211,35.3680263772,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35832,As reported on 18 November 2022: A Central District Hospital was occupied by Russian Forces.,Повідомлення від 18 листопада 2022 року: Центральна районна лікарня була захоплена російськими військами.,"Notice from November 18, 2022: The Central District Hospital was captured by Russian troops.",2022-11-18 00:00:00,46.870988777,35.3946876811,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35779,18 November 2022: A hospital was taken over by Russian forces and patients were expelled. ,"18 листопада 2022 року: Російські війська захопили лікарню, пацієнтів вигнали.","November 18, 2022: Russian troops seized the hospital, and patients were expelled.",2022-11-18 00:00:00,46.8395283768,35.3649920579,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35781,"18 November 2022: A hospital was used to hide Russian military equipment, including five army vehicles.","18 листопада 2022 року: Лікарню використовували, щоб ховати російську військову техніку, в тому числі п'ять армійських машин.","November 18, 2022: The hospital was used to bury Russian military equipment, including five army vehicles.",2022-11-18 00:00:00,47.2638541088,35.221482463,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Combination""]",[null]
35826,"18 November 2022: Almost all medical institutions, educational institutions and other facilities were seized by Russians in the city. ","18 листопада 2022 року: У місті росіянами були захоплені майже всі медичні установи, навчальні заклади та інші об'єкти. ","November 18, 2022: Almost all medical institutions, educational institutions and other facilities were captured in the city by the Russians.",2022-11-18 00:00:00,46.8467267,35.3827281,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35609,"As reported on 21 November 2022: At least 17 ambulances were taken and 23 medical institutions, including 15 dispensaries, were destroyed by Russian Forces during the retreat of the region.","Повідомлення від 21 листопада 2022 року: Щонайменше 17 карет швидкої допомоги та 23 медичні заклади, у тому числі 15 амбулаторій, були знищені російськими військами під час відступу з регіону.","Notices of November 21, 2022: at least 17 ambulances and 23 medical institutions, including 15 outpatient clinics, were destroyed by Russian troops during retreating from the region.",2022-11-21 00:00:00,46.6354115432,32.6168847052,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Combination""]",[null]
35783,"22 November 2022: A hospital was burgled by Russian soldiers who took medical supplies, furniture, documentation, and 4 hospital cars.","22 листопада 2022 року: Російські військові пограбували лікарню, забравши медикаменти, меблі, документацію та 4 лікарняні автомобілі.","November 22, 2022: The Russian military robbed the hospital, taking away medicines, furniture, documentation and 4 hospital cars.",2022-11-22 00:00:00,49.0270634748,38.3690622796,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
35790,23 November 2022: A hospital was shelled by Russian Forces during an attack on the city. Ten settlements were also hit.,23 листопада 2022 року: Під час обстрілу міста російськими військами була обстріляна лікарня. Також під обстріл потрапили десять населених пунктів.,"November 23, 2022: During the shelling of the city, the hospital was fired by Russian troops.Ten settlements also came under fire.",2022-11-23 00:00:00,46.8357749,33.416743,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35825,23 November 2022: Hospitals operated on back-up power after Russian forces attacked critical infrastructure objects.,23 листопада 2022: Лікарні працювали від резервного живлення після атаки російських військ на об’єкти критичної інфраструктури.,"November 23, 2022: Hospitals worked from reserve nutrition after the attack of Russian troops on critical infrastructure.",2022-11-23 00:00:00,47.3685943452,31.9372618877,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35818,23 November 2022: A hospital used back-up power to operate in case of a Russian attack on the city.,23 листопада 2022 року: Лікарня використовувала резервне живлення на випадок російської атаки. ,"November 23, 2022: The hospital used reserve nutrition in the event of a Russian attack.",2022-11-23 00:00:00,50.281184655,28.6110758577,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
35789,23 November 2022: All hospitals were forced to run a generator to operate after Russian forces fired rockets at critical infrastructure objects.,"23 листопада 2022 року: Усі лікарні були змушені запустити генератори після того, як російські війська атакували об’єкти критичної інфраструктури.","November 23, 2022: All hospitals were forced to launch generators after Russian troops attacked critical infrastructure.",2022-11-23 00:00:00,48.4601732852,35.0326492497,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35788,23 November 2022: A multidisciplinary hospital was forced to run a generator to continue operating after Russian forces' attack.,"23 листопада 2022 року: Багатопрофільна лікарня була змушена запустити генератор, щоб продовжити роботу після атаки російських військ.","November 23, 2022: A multidisciplinary hospital was forced to launch a generator to continue their work after the attack of Russian troops.",2022-11-23 00:00:00,47.8175349455,31.1828041978,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35787,"23 November 2022: A hospital continued their activities despite being deprived of electricity following Russian attack._x000D_
","23 листопада 2022 року: Лікарня продовжила функціонувати, незважаючи на те, що після російської атаки була позбавлена електрики.","November 23, 2022: the hospital continued to function, despite the fact that after the Russian attack was deprived of electricity.",2022-11-23 00:00:00,50.9119775,34.8027723,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
35786,"23 November 2022: A health facility, a school and a building were damaged by Russian forces shelling the city. Two civilians were killed.","23 листопада 2022 року: Під час обстрілу російськими військами міста пошкоджено медичний заклад, школу та будівлю. Загинули двоє мирних жителів.","November 23, 2022: During the shelling of the city, a medical institution, a school and a building were damaged by Russian troops.Two civilians were killed.",2022-11-23 00:00:00,49.70938453,37.61032355,1,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35785,23 November 2022: A maternity hospital was bombed by Russian forces. Two doctors were injured.,23 листопада 2022 року: Російські війська розбомбили пологовий будинок. Двоє лікарів отримали поранення.,"November 23, 2022: Russian troops robbed the maternity hospital.Two doctors were injured.",2022-11-23 00:00:00,47.94141687,35.43193817,1,1,0,0,1,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":true,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,2,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35784,"Around 23 November 2022: Hospitals were left without electricity and water after a Russian attack on the city. _x000D_
",Приблизно 23 листопада 2022 року: Лікарні залишилися без світла та води після російської атаки на місто.,"Around November 23, 2022: hospitals were left without light and water after a Russian attack on the city.",2022-11-23 00:00:00,46.4858650727,30.7270444056,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35822,As reported on 24 November 2022: Hospitals in the city had to use back-up power to provide emergency care after a Russian attack.  ,Повідомлення від 24 листопада 2022 року: Лікарням у місті довелося використовувати резервне живлення для надання екстреної допомоги після російської атаки.,"Message from November 24, 2022: Hospitals in the city had to use backup power to provide emergency care after a Russian attack.",2022-11-24 00:00:00,49.4350918442,32.0636227462,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
36326,24 November 2022: A clinic was damaged by Russian missile fire in the area.,24 листопада 2022 року: Внаслідок російського ракетного обстрілу території було пошкоджено лікарню.,"November 24, 2022: The hospital was damaged by the Russian missile firing of the territory.",2022-11-24 00:00:00,49.7132963,37.6141992,1,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
35821,As reported on 24 November 2022: A hospital switched to generator power after a Russian attack.,Повідомлення від 24 листопада 2022 року: Після російської атаки лікарня перейшла на генераторне живлення.,"Message from November 24, 2022: After the Russian attack, the hospital switched to generator nutrition.",2022-11-24 00:00:00,47.88134062,35.07460353,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
